"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Midazolam|Whole Blood (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Whole Blood (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,3771,0,0,1.078606,0.971935,0,1.038087,0,1.049234
0,3774,0,0,1.072492,0.9663107,0,1.032008,0,1.049281
0,3777,0,0,1.066439,0.9607407,0,1.025988,0,1.049327
0,3780,0,0,1.060443,0.9552246,0,1.020029,0,1.049373
0,3783,0,0,1.054504,0.9497604,0,1.014123,0,1.049419
0,3786,0,0,1.04862,0.9443479,0,1.008272,0,1.049465
0,3789,0,0,1.042791,0.938987,0,1.002477,0,1.04951
0,3792,0,0,1.037018,0.9336768,0,0.9967356,0,1.049554
0,3795,0,0,1.031299,0.9284171,0,0.9910485,0,1.049599
0,3798,0,0,1.025634,0.923207,0,0.9854143,0,1.049643
0,3801,0,0,1.020022,0.9180461,0,0.9798322,0,1.049687
0,3804,0,0,1.014462,0.9129336,0,0.9743014,0,1.049731
0,3807,0,0,1.008953,0.9078692,0,0.968821,0,1.049774
0,3810,0,0,1.003499,0.9028539,0,0.9633984,0,1.049817
0,3813,0,0,0.9980963,0.8978863,0,0.9580278,0,1.049859
0,3816,0,0,0.9927446,0.8929657,0,0.952709,0,1.049902
0,3819,0,0,0.9874437,0.8880919,0,0.9474416,0,1.049944
0,3822,0,0,0.9821929,0.8832644,0,0.9422255,0,1.049985
0,3825,0,0,0.9769921,0.8784827,0,0.9370604,0,1.050027
0,3828,0,0,0.9718407,0.8737466,0,0.9319461,0,1.050068
0,3831,0,0,0.9667385,0.8690556,0,0.9268824,0,1.050109
0,3834,0,0,0.9616844,0.8644089,0,0.9218674,0,1.050149
0,3837,0,0,0.9566761,0.8598049,0,0.9168952,0,1.050189
0,3840,0,0,0.9517146,0.8552443,0,0.9119698,0,1.050229
0,3843,0,0,0.9467995,0.8507264,0,0.9070904,0,1.050269
0,3846,0,0,0.9419301,0.8462508,0,0.9022564,0,1.050308
0,3849,0,0,0.937106,0.8418172,0,0.897467,0,1.050348
0,3852,0,0,0.9323267,0.8374251,0,0.8927217,0,1.050386
0,3855,0,0,0.9275917,0.8330739,0,0.8880196,0,1.050425
0,3858,0,0,0.9229004,0.8287632,0,0.88336,0,1.050463
0,3861,0,0,0.9182525,0.8244925,0,0.8787445,0,1.050501
0,3864,0,0,0.9136472,0.8202612,0,0.8741735,0,1.050539
0,3867,0,0,0.9090841,0.816069,0,0.8696447,0,1.050577
0,3870,0,0,0.9045627,0.8119155,0,0.8651578,0,1.050614
0,3873,0,0,0.9000826,0.8078001,0,0.8607125,0,1.050651
0,3876,0,0,0.8956431,0.8037225,0,0.8563083,0,1.050688
0,3879,0,0,0.8912439,0.7996822,0,0.8519448,0,1.050724
0,3882,0,0,0.8868844,0.7956787,0,0.8476216,0,1.050761
0,3885,0,0,0.8825641,0.7917116,0,0.8433383,0,1.050797
0,3888,0,0,0.8782815,0.7877797,0,0.8390912,0,1.050832
0,3891,0,0,0.8740366,0.7838827,0,0.8348811,0,1.050868
0,3894,0,0,0.8698287,0.7800202,0,0.8307077,0,1.050903
0,3897,0,0,0.8656574,0.7761919,0,0.8265705,0,1.050938
0,3900,0,0,0.861522,0.772397,0,0.8224688,0,1.050973
0,3903,0,0,0.8574221,0.7686352,0,0.8184019,0,1.051007
0,3906,0,0,0.8533568,0.7649059,0,0.8143691,0,1.051042
0,3909,0,0,0.8493258,0.7612086,0,0.8103698,0,1.051076
0,3912,0,0,0.8453286,0.7575429,0,0.8064036,0,1.05111
0,3915,0,0,0.8413711,0.7539127,0,0.8024804,0,1.051143
0,3918,0,0,0.8374486,0.750315,0,0.798593,0,1.051177
0,3921,0,0,0.8335611,0.7467493,0,0.7947416,0,1.05121
0,3924,0,0,0.8297086,0.7432156,0,0.7909263,0,1.051243
0,3927,0,0,0.8258909,0.7397137,0,0.7871471,0,1.051275
0,3930,0,0,0.822108,0.7362434,0,0.7834044,0,1.051308
0,3933,0,0,0.8183599,0.7328047,0,0.7796981,0,1.05134
0,3936,0,0,0.8146464,0.7293974,0,0.7760289,0,1.051372
0,3939,0,0,0.8109665,0.7260208,0,0.7723934,0,1.051404
0,3942,0,0,0.8073173,0.7226732,0,0.7687851,0,1.051436
0,3945,0,0,0.8037009,0.7193558,0,0.7652095,0,1.051467
0,3948,0,0,0.8001171,0.7160683,0,0.7616662,0,1.051498
0,3951,0,0,0.7965658,0.7128106,0,0.7581546,0,1.051529
0,3954,0,0,0.7930466,0.7095823,0,0.7546743,0,1.05156
0,3957,0,0,0.7895593,0.7063835,0,0.7512248,0,1.051591
0,3960,0,0,0.7861037,0.7032138,0,0.7478057,0,1.051621
0,3963,0,0,0.7826797,0.7000731,0,0.7444163,0,1.051651
0,3966,0,0,0.7792845,0.6969593,0,0.7410566,0,1.051681
0,3969,0,0,0.7759172,0.6938714,0,0.7377262,0,1.051711
0,3972,0,0,0.7725786,0.6908106,0,0.7344242,0,1.051741
0,3975,0,0,0.7692684,0.687776,0,0.7311503,0,1.05177
0,3978,0,0,0.7659858,0.6847675,0,0.7279038,0,1.051799
0,3981,0,0,0.7627305,0.6817846,0,0.7246842,0,1.051828
0,3984,0,0,0.7595016,0.6788267,0,0.7214909,0,1.051857
0,3987,0,0,0.7562988,0.6758936,0,0.7183234,0,1.051886
0,3990,0,0,0.7531212,0.6729845,0,0.7151811,0,1.051914
0,3993,0,0,0.7499731,0.6701018,0,0.7120689,0,1.051942
0,3996,0,0,0.7468522,0.6672441,0,0.7089844,0,1.05197
0,3999,0,0,0.7437574,0.6644105,0,0.7059266,0,1.051998
0,4002,0,0,0.7406884,0.661601,0,0.7028952,0,1.052026
0,4005,0,0,0.7376451,0.6588151,0,0.6998904,0,1.052054
0,4008,0,0,0.7346273,0.6560526,0,0.6969118,0,1.052081
0,4011,0,0,0.7316346,0.6533134,0,0.6939597,0,1.052108
0,4014,0,0,0.7286669,0.6505971,0,0.6910338,0,1.052135
0,4017,0,0,0.7257239,0.6479034,0,0.6881339,0,1.052162
0,4020,0,0,0.7228046,0.6452322,0,0.6852545,0,1.052189
0,4023,0,0,0.7199093,0.6425831,0,0.682399,0,1.052215
0,4026,0,0,0.7170378,0.639956,0,0.6795672,0,1.052242
0,4029,0,0,0.7141899,0.6373506,0,0.6767584,0,1.052268
0,4032,0,0,0.7113653,0.6347667,0,0.6739725,0,1.052294
0,4035,0,0,0.7085639,0.6322041,0,0.671209,0,1.05232
0,4038,0,0,0.7057853,0.6296625,0,0.6684676,0,1.052345
0,4041,0,0,0.7030295,0.6271418,0,0.6657478,0,1.052371
0,4044,0,0,0.7002972,0.6246426,0,0.663052,0,1.052396
0,4047,0,0,0.6975897,0.6221659,0,0.660384,0,1.052421
0,4050,0,0,0.6949058,0.6197105,0,0.6577402,0,1.052446
0,4053,0,0,0.6922453,0.6172765,0,0.6551208,0,1.052471
0,4056,0,0,0.6896085,0.6148639,0,0.6525261,0,1.052496
0,4059,0,0,0.6869953,0.6124727,0,0.6499562,0,1.052521
0,4062,0,0,0.684406,0.610103,0,0.6474115,0,1.052545
0,4065,0,0,0.6818405,0.6077547,0,0.6448923,0,1.052569
0,4068,0,0,0.6792992,0.6054281,0,0.6423991,0,1.052593
0,4071,0,0,0.6767778,0.6031203,0,0.6399236,0,1.052617
0,4074,0,0,0.6742743,0.6008299,0,0.6374617,0,1.052641
0,4077,0,0,0.6717896,0.5985575,0,0.6350152,0,1.052665
0,4080,0,0,0.6693225,0.5963025,0,0.6325821,0,1.052688
0,4083,0,0,0.6668716,0.5940638,0,0.6301594,0,1.052712
0,4086,0,0,0.6644358,0.5918406,0,0.6277456,0,1.052735
0,4089,0,0,0.6620181,0.5896342,0,0.6253568,0,1.052758
0,4092,0,0,0.6596166,0.5874436,0,0.6229886,0,1.052781
0,4095,0,0,0.6572312,0.5852683,0,0.6206449,0,1.052804
0,4098,0,0,0.6548632,0.583109,0,0.6183249,0,1.052827
0,4101,0,0,0.6525158,0.580968,0,0.6160222,0,1.052849
0,4104,0,0,0.6501893,0.5788451,0,0.6137421,0,1.052872
0,4107,0,0,0.6478857,0.5767414,0,0.6114848,0,1.052894
0,4110,0,0,0.6456013,0.574655,0,0.609246,0,1.052916
0,4113,0,0,0.6433347,0.572585,0,0.6070228,0,1.052938
0,4116,0,0,0.6410874,0.5705324,0,0.6048141,0,1.05296
0,4119,0,0,0.6388585,0.5684969,0,0.6026167,0,1.052982
0,4122,0,0,0.6366468,0.5664771,0,0.6004406,0,1.053004
0,4125,0,0,0.6344514,0.5644729,0,0.5982813,0,1.053025
0,4128,0,0,0.6322711,0.5624834,0,0.596139,0,1.053046
0,4131,0,0,0.6301053,0.5605083,0,0.5940136,0,1.053068
0,4134,0,0,0.6279569,0.5585489,0,0.5919038,0,1.053089
0,4137,0,0,0.6258239,0.556604,0,0.5898104,0,1.05311
0,4140,0,0,0.6237061,0.5546736,0,0.5877334,0,1.053131
0,4143,0,0,0.6216046,0.5527581,0,0.5856738,0,1.053152
0,4146,0,0,0.6195205,0.5508583,0,0.5836328,0,1.053172
0,4149,0,0,0.6174543,0.5489742,0,0.5816108,0,1.053193
0,4152,0,0,0.6154068,0.5471063,0,0.5796087,0,1.053213
0,4155,0,0,0.6133736,0.5452521,0,0.5776187,0,1.053234
0,4158,0,0,0.6113551,0.5434118,0,0.5756403,0,1.053254
0,4161,0,0,0.6093512,0.541585,0,0.5736719,0,1.053274
0,4164,0,0,0.607361,0.5397716,0,0.5717128,0,1.053294
0,4167,0,0,0.6053868,0.5379724,0,0.569775,0,1.053314
0,4170,0,0,0.6034272,0.5361868,0,0.5678547,0,1.053333
0,4173,0,0,0.601482,0.5344146,0,0.5659538,0,1.053353
0,4176,0,0,0.5995516,0.5326561,0,0.5640706,0,1.053373
0,4179,0,0,0.5976369,0.5309117,0,0.5622,0,1.053392
0,4182,0,0,0.5957379,0.5291814,0,0.5603445,0,1.053411
0,4185,0,0,0.593855,0.5274655,0,0.5585037,0,1.05343
0,4188,0,0,0.5919865,0.5257627,0,0.5566769,0,1.053449
0,4191,0,0,0.5901318,0.5240728,0,0.5548633,0,1.053468
0,4194,0,0,0.5882908,0.5223958,0,0.5530617,0,1.053487
0,4197,0,0,0.5864632,0.5207314,0,0.5512711,0,1.053506
0,4200,0,0,0.5846484,0.519079,0,0.5494943,0,1.053525
0,4203,0,0,0.5828458,0.5174383,0,0.5477296,0,1.053543
0,4206,0,0,0.5810546,0.5158086,0,0.5459769,0,1.053562
0,4209,0,0,0.5792747,0.51419,0,0.5442362,0,1.05358
0,4212,0,0,0.5775074,0.5125828,0,0.5425076,0,1.053598
0,4215,0,0,0.5757516,0.5109867,0,0.5407913,0,1.053617
0,4218,0,0,0.5740075,0.5094013,0,0.5390874,0,1.053635
0,4221,0,0,0.5722755,0.5078271,0,0.5373962,0,1.053653
0,4224,0,0,0.570556,0.5062643,0,0.535718,0,1.05367
0,4227,0,0,0.5688493,0.5047129,0,0.5340533,0,1.053688
0,4230,0,0,0.5671561,0.5031734,0,0.5324025,0,1.053706
0,4233,0,0,0.5654743,0.5016446,0,0.5307626,0,1.053723
0,4236,0,0,0.5638047,0.5001267,0,0.5291339,0,1.053741
0,4239,0,0,0.5621471,0.4986199,0,0.527516,0,1.053758
0,4242,0,0,0.5605018,0.4971243,0,0.525909,0,1.053776
0,4245,0,0,0.558869,0.4956399,0,0.524317,0,1.053793
0,4248,0,0,0.5572488,0.4941669,0,0.5227388,0,1.05381
0,4251,0,0,0.5556412,0.4927053,0,0.5211753,0,1.053827
0,4254,0,0,0.5540453,0.4912544,0,0.5196238,0,1.053844
0,4257,0,0,0.5524601,0.4898136,0,0.5180799,0,1.053861
0,4260,0,0,0.5508853,0.4883828,0,0.5165441,0,1.053878
0,4263,0,0,0.5493204,0.4869615,0,0.5150146,0,1.053894
0,4266,0,0,0.5477656,0.4855499,0,0.5134963,0,1.053911
0,4269,0,0,0.5462204,0.4841473,0,0.5119886,0,1.053927
0,4272,0,0,0.5446841,0.4827535,0,0.5104911,0,1.053944
0,4275,0,0,0.5431565,0.481368,0,0.5090041,0,1.05396
0,4278,0,0,0.5416393,0.4799921,0,0.5075266,0,1.053976
0,4281,0,0,0.5401318,0.4786252,0,0.5060595,0,1.053993
0,4284,0,0,0.5386344,0.4772673,0,0.5046033,0,1.054009
0,4287,0,0,0.5371474,0.4759188,0,0.5031583,0,1.054025
0,4290,0,0,0.5356712,0.4745799,0,0.5017248,0,1.054041
0,4293,0,0,0.5342066,0.473251,0,0.5003033,0,1.054056
0,4296,0,0,0.5327539,0.4719326,0,0.4988944,0,1.054072
0,4299,0,0,0.5313112,0.4706232,0,0.4974944,0,1.054088
0,4302,0,0,0.5298776,0.4693223,0,0.4961014,0,1.054103
0,4305,0,0,0.5284531,0.4680301,0,0.4947148,0,1.054119
0,4308,0,0,0.5270369,0.4667461,0,0.4933327,0,1.054135
0,4311,0,0,0.5256312,0.4654714,0,0.4919648,0,1.05415
0,4314,0,0,0.5242347,0.4642053,0,0.4906078,0,1.054165
0,4317,0,0,0.5228472,0.4629477,0,0.4892632,0,1.054181
0,4320,0,0,0.5214689,0.4616985,0,0.4879304,0,1.054196
0,4323,0,0,0.5222281,0.4619809,0,0.5044283,0,0.7942464
0,4326,0,0,0.5497065,0.4830484,0,0.5977842,0,0.8025296
0,4329,0,0,0.6355405,0.551613,0,0.7880481,0,0.8146462
0,4332,0,0,0.8019139,0.68708,0,1.081627,0,0.8287295
0,4335,0,0,1.057757,0.8979681,0,1.473032,0,0.8441823
0,4338,0,0,1.40705,1.187981,0,1.965485,0,0.8607547
0,4341,0,0,1.85338,1.560065,0,2.561371,0,0.878129
0,4344,0,0,2.398905,2.015871,0,3.259858,0,0.8959498
0,4347,0,0,3.043138,2.554982,0,4.055486,0,0.9138387
0,4350,0,0,3.780992,3.173622,0,4.931745,0,0.9306284
0,4353,0,0,4.594734,3.858801,0,5.848849,0,0.9455408
0,4356,0,0,5.456831,4.589818,0,6.775558,0,0.9585853
0,4359,0,0,6.340215,5.345772,0,7.687208,0,0.9698491
0,4362,0,0,7.220931,6.107582,0,8.563581,0,0.9794728
0,4365,0,0,8.078321,6.858307,0,9.389784,0,0.9876244
0,4368,0,0,8.896704,7.584336,0,10.15483,0,0.9944816
0,4371,0,0,9.663548,8.274413,0,10.85147,0,1.000218
0,4374,0,0,10.36958,8.91974,0,11.47898,0,1.004997
0,4377,0,0,11.01072,9.515215,0,12.03249,0,1.008967
0,4380,0,0,11.58359,10.05673,0,12.514,0,1.012257
0,4383,0,0,12.08766,10.54241,0,12.9257,0,1.014981
0,4386,0,0,12.52405,10.97183,0,13.27093,0,1.017236
0,4389,0,0,12.89511,11.34575,0,13.55368,0,1.019104
0,4392,0,0,13.20412,11.66588,0,13.77838,0,1.020656
0,4395,0,0,13.45492,11.93459,0,13.9497,0,1.021948
0,4398,0,0,13.65175,12.15475,0,14.07234,0,1.023027
0,4401,0,0,13.79898,12.32951,0,14.15095,0,1.023934
0,4404,0,0,13.90101,12.46219,0,14.18999,0,1.0247
0,4407,0,0,13.96214,12.55619,0,14.1937,0,1.025352
0,4410,0,0,13.98654,12.61489,0,14.1661,0,1.025912
0,4413,0,0,13.97818,12.64161,0,14.1109,0,1.026398
0,4416,0,0,13.94076,12.63954,0,14.03156,0,1.026823
0,4419,0,0,13.87778,12.61172,0,13.93123,0,1.0272
0,4422,0,0,13.79244,12.56104,0,13.8128,0,1.027538
0,4425,0,0,13.68768,12.49018,0,13.67888,0,1.027844
0,4428,0,0,13.56619,12.40163,0,13.53183,0,1.028125
0,4431,0,0,13.4304,12.2977,0,13.37375,0,1.028385
0,4434,0,0,13.2825,12.18048,0,13.20652,0,1.028627
0,4437,0,0,13.12446,12.05189,0,13.03184,0,1.028856
0,4440,0,0,12.95805,11.91369,0,12.85121,0,1.029074
0,4443,0,0,12.78485,11.76744,0,12.66597,0,1.029282
0,4446,0,0,12.60627,11.61458,0,12.4773,0,1.029484
0,4449,0,0,12.42357,11.45638,0,12.28625,0,1.029679
0,4452,0,0,12.23784,11.29399,0,12.0937,0,1.02987
0,4455,0,0,12.05005,11.12843,0,11.90048,0,1.030057
0,4458,0,0,11.86106,10.9606,0,11.70725,0,1.03024
0,4461,0,0,11.67161,10.79129,0,11.51462,0,1.030421
0,4464,0,0,11.48234,10.6212,0,11.3231,0,1.030599
0,4467,0,0,11.2938,10.45095,0,11.13313,0,1.030775
0,4470,0,0,11.10649,10.28106,0,10.94507,0,1.030949
0,4473,0,0,10.9208,10.11201,0,10.75925,0,1.031121
0,4476,0,0,10.73708,9.944192,0,10.57593,0,1.031292
0,4479,0,0,10.55562,9.777938,0,10.39531,0,1.031462
0,4482,0,0,10.37667,9.613541,0,10.21757,0,1.03163
0,4485,0,0,10.20042,9.451242,0,10.04286,0,1.031797
0,4488,0,0,10.02703,9.291245,0,9.871276,0,1.031963
0,4491,0,0,9.856638,9.133716,0,9.702906,0,1.032127
0,4494,0,0,9.689335,8.978786,0,9.537805,0,1.032291
0,4497,0,0,9.525195,8.826563,0,9.376011,0,1.032454
0,4500,0,0,9.364269,8.677129,0,9.217544,0,1.032616
0,4503,0,0,9.206591,8.530541,0,9.062407,0,1.032776
0,4506,0,0,9.052174,8.386843,0,8.910594,0,1.032936
0,4509,0,0,8.901018,8.246057,0,8.762083,0,1.033095
0,4512,0,0,8.753115,8.108194,0,8.616847,0,1.033253
0,4515,0,0,8.60844,7.973254,0,8.474849,0,1.03341
0,4518,0,0,8.466966,7.841223,0,8.336043,0,1.033566
0,4521,0,0,8.328651,7.71208,0,8.200382,0,1.033722
0,4524,0,0,8.193455,7.585795,0,8.067813,0,1.033877
0,4527,0,0,8.061325,7.462335,0,7.938277,0,1.034031
0,4530,0,0,7.93221,7.341658,0,7.811714,0,1.034184
0,4533,0,0,7.806052,7.223719,0,7.688064,0,1.034337
0,4536,0,0,7.682792,7.108469,0,7.56726,0,1.034489
0,4539,0,0,7.562369,6.995859,0,7.44924,0,1.034641
0,4542,0,0,7.444719,6.885833,0,7.333936,0,1.034791
0,4545,0,0,7.329779,6.778336,0,7.221283,0,1.034942
0,4548,0,0,7.217484,6.673312,0,7.111216,0,1.035091
0,4551,0,0,7.107769,6.570704,0,7.003667,0,1.03524
0,4554,0,0,7.00057,6.470452,0,6.898572,0,1.035389
0,4557,0,0,6.895823,6.3725,0,6.795866,0,1.035537
0,4560,0,0,6.793464,6.276789,0,6.695487,0,1.035684
0,4563,0,0,6.693429,6.183262,0,6.59737,0,1.035831
0,4566,0,0,6.595656,6.091862,0,6.501455,0,1.035978
0,4569,0,0,6.500085,6.002532,0,6.407681,0,1.036124
0,4572,0,0,6.406655,5.915217,0,6.315989,0,1.036269
0,4575,0,0,6.315308,5.829862,0,6.226321,0,1.036414
0,4578,0,0,6.225986,5.746413,0,6.138621,0,1.036559
0,4581,0,0,6.138632,5.664818,0,6.052834,0,1.036703
0,4584,0,0,6.053191,5.585026,0,5.968906,0,1.036847
0,4587,0,0,5.969611,5.506986,0,5.886786,0,1.03699
0,4590,0,0,5.887839,5.43065,0,5.806421,0,1.037133
0,4593,0,0,5.807824,5.355968,0,5.727764,0,1.037276
0,4596,0,0,5.729517,5.282897,0,5.650766,0,1.037418
0,4599,0,0,5.65287,5.211389,0,5.575382,0,1.03756
0,4602,0,0,5.577837,5.1414,0,5.501565,0,1.037701
0,4605,0,0,5.504371,5.072889,0,5.429272,0,1.037842
0,4608,0,0,5.43243,5.005814,0,5.35846,0,1.037983
0,4611,0,0,5.361971,4.940135,0,5.28909,0,1.038123
0,4614,0,0,5.292953,4.875812,0,5.22112,0,1.038263
0,4617,0,0,5.225336,4.812807,0,5.154513,0,1.038402
0,4620,0,0,5.159081,4.751085,0,5.089231,0,1.038541
0,4623,0,0,5.094151,4.690609,0,5.025238,0,1.03868
0,4626,0,0,5.030509,4.631345,0,4.962498,0,1.038819
0,4629,0,0,4.96812,4.573261,0,4.90098,0,1.038957
0,4632,0,0,4.906951,4.516323,0,4.840649,0,1.039094
0,4635,0,0,4.846969,4.4605,0,4.781471,0,1.039232
0,4638,0,0,4.788141,4.405762,0,4.72342,0,1.039369
0,4641,0,0,4.730436,4.35208,0,4.666463,0,1.039505
0,4644,0,0,4.673825,4.299426,0,4.610571,0,1.039641
0,4647,0,0,4.61828,4.247772,0,4.555722,0,1.039778
0,4650,0,0,4.563776,4.197093,0,4.501894,0,1.039913
0,4653,0,0,4.510279,4.147362,0,4.449035,0,1.040048
0,4656,0,0,4.457766,4.098554,0,4.397129,0,1.040183
0,4659,0,0,4.406223,4.050652,0,4.34622,0,1.040318
0,4662,0,0,4.355608,4.003622,0,4.296194,0,1.040452
0,4665,0,0,4.305867,3.957424,0,4.246855,0,1.040586
0,4668,0,0,4.256987,3.91204,0,4.198424,0,1.040719
0,4671,0,0,4.208954,3.867453,0,4.151029,0,1.040852
0,4674,0,0,4.161821,3.823689,0,4.10457,0,1.040985
0,4677,0,0,4.115605,3.780751,0,4.058997,0,1.041118
0,4680,0,0,4.07021,3.73858,0,4.013935,0,1.04125
0,4683,0,0,4.025576,3.697133,0,3.969458,0,1.041381
0,4686,0,0,3.981588,3.656332,0,3.925845,0,1.041513
0,4689,0,0,3.938302,3.616202,0,3.883006,0,1.041644
0,4692,0,0,3.895756,3.576756,0,3.841074,0,1.041774
0,4695,0,0,3.85396,3.537993,0,3.799787,0,1.041903
0,4698,0,0,3.812977,3.499948,0,3.759126,0,1.042033
0,4701,0,0,3.77279,3.462611,0,3.719518,0,1.042161
0,4704,0,0,3.733316,3.425935,0,3.68045,0,1.042289
0,4707,0,0,3.694302,3.38976,0,3.641058,0,1.042416
0,4710,0,0,3.655705,3.35404,0,3.603099,0,1.042543
0,4713,0,0,3.617835,3.318953,0,3.565315,0,1.042668
0,4716,0,0,3.580494,3.284377,0,3.528399,0,1.042792
0,4719,0,0,3.543783,3.250368,0,3.491884,0,1.042916
0,4722,0,0,3.507611,3.216866,0,3.456004,0,1.043038
0,4725,0,0,3.471997,3.183882,0,3.420599,0,1.04316
0,4728,0,0,3.436907,3.151386,0,3.385751,0,1.04328
0,4731,0,0,3.402338,3.119375,0,3.351387,0,1.0434
0,4734,0,0,3.368273,3.087834,0,3.317521,0,1.043519
0,4737,0,0,3.3347,3.056752,0,3.284147,0,1.043637
0,4740,0,0,3.301609,3.026118,0,3.251244,0,1.043754
0,4743,0,0,3.268989,2.995924,0,3.218801,0,1.04387
0,4746,0,0,3.23683,2.966158,0,3.186812,0,1.043985
0,4749,0,0,3.205121,2.936812,0,3.155265,0,1.0441
0,4752,0,0,3.173854,2.907878,0,3.12415,0,1.044213
0,4755,0,0,3.143019,2.879346,0,3.093466,0,1.044326
0,4758,0,0,3.112608,2.851207,0,3.063207,0,1.044438
0,4761,0,0,3.082614,2.823456,0,3.033348,0,1.044549
0,4764,0,0,3.053027,2.796083,0,3.003897,0,1.044659
0,4767,0,0,3.02384,2.769082,0,2.974851,0,1.044768
0,4770,0,0,2.995046,2.742446,0,2.946184,0,1.044877
0,4773,0,0,2.966638,2.716168,0,2.917898,0,1.044984
0,4776,0,0,2.938608,2.690241,0,2.889987,0,1.045091
0,4779,0,0,2.910951,2.66466,0,2.862445,0,1.045197
0,4782,0,0,2.883659,2.639418,0,2.835266,0,1.045303
0,4785,0,0,2.856727,2.614509,0,2.808445,0,1.045407
0,4788,0,0,2.830148,2.589928,0,2.781972,0,1.045511
0,4791,0,0,2.803915,2.565667,0,2.75584,0,1.045614
0,4794,0,0,2.77802,2.541721,0,2.730041,0,1.045716
0,4797,0,0,2.75246,2.518085,0,2.704571,0,1.045817
0,4800,0,0,2.727229,2.494755,0,2.679432,0,1.045918
0,4803,0,0,2.702322,2.471724,0,2.654617,0,1.046018
0,4806,0,0,2.677733,2.448988,0,2.630121,0,1.046117
0,4809,0,0,2.653455,2.426541,0,2.605928,0,1.046215
0,4812,0,0,2.629482,2.404378,0,2.582035,0,1.046313
0,4815,0,0,2.60581,2.382493,0,2.558433,0,1.046409
0,4818,0,0,2.582436,2.360885,0,2.535134,0,1.046506
0,4821,0,0,2.559356,2.339548,0,2.512133,0,1.046601
0,4824,0,0,2.536567,2.31848,0,2.489429,0,1.046696
0,4827,0,0,2.51406,2.297674,0,2.467002,0,1.04679
0,4830,0,0,2.491828,2.277124,0,2.444839,0,1.046883
0,4833,0,0,2.469867,2.256825,0,2.422933,0,1.046976
0,4836,0,0,2.448176,2.236776,0,2.40129,0,1.047068
0,4839,0,0,2.426755,2.216977,0,2.379936,0,1.047159
0,4842,0,0,2.405602,2.197424,0,2.358863,0,1.047249
0,4845,0,0,2.384713,2.178113,0,2.33807,0,1.047339
0,4848,0,0,2.364068,2.159031,0,2.317488,0,1.047428
0,4851,0,0,2.343664,2.140176,0,2.297124,0,1.047517
0,4854,0,0,2.323493,2.12154,0,2.276952,0,1.047605
0,4857,0,0,2.303581,2.103139,0,2.257085,0,1.047692
0,4860,0,0,2.28392,2.084967,0,2.237504,0,1.047778
0,4863,0,0,2.264516,2.067026,0,2.218236,0,1.047864
0,4866,0,0,2.245353,2.049306,0,2.199196,0,1.047949
0,4869,0,0,2.226412,2.031795,0,2.18027,0,1.048034
0,4872,0,0,2.207677,2.014482,0,2.161464,0,1.048118
0,4875,0,0,2.189129,1.997354,0,2.142955,0,1.048201
0,4878,0,0,2.170794,1.980423,0,2.124694,0,1.048284
0,4881,0,0,2.152684,1.963696,0,2.106685,0,1.048366
0,4884,0,0,2.134806,1.947176,0,2.088854,0,1.048447
0,4887,0,0,2.117146,1.930855,0,2.071238,0,1.048528
0,4890,0,0,2.099694,1.914726,0,2.053818,0,1.048608
0,4893,0,0,2.082428,1.898775,0,2.036564,0,1.048687
0,4896,0,0,2.065361,1.88301,0,2.019552,0,1.048766
0,4899,0,0,2.048488,1.867425,0,2.002758,0,1.048845
0,4902,0,0,2.031801,1.852014,0,1.986052,0,1.048923
0,4905,0,0,2.015303,1.836779,0,1.969594,0,1.049
0,4908,0,0,1.999002,1.821722,0,1.953393,0,1.049076
0,4911,0,0,1.982911,1.806853,0,1.937377,0,1.049152
0,4914,0,0,1.967023,1.792165,0,1.921549,0,1.049228
0,4917,0,0,1.951323,1.777652,0,1.905873,0,1.049303
0,4920,0,0,1.935784,1.763295,0,1.890321,0,1.049377
0,4923,0,0,1.920415,1.749099,0,1.874997,0,1.049451
0,4926,0,0,1.905218,1.735062,0,1.859884,0,1.049524
0,4929,0,0,1.890197,1.721187,0,1.844887,0,1.049597
0,4932,0,0,1.875357,1.707477,0,1.830106,0,1.049669
0,4935,0,0,1.860692,1.693926,0,1.815498,0,1.04974
0,4938,0,0,1.846181,1.680522,0,1.800967,0,1.049811
0,4941,0,0,1.831815,1.667257,0,1.786602,0,1.049882
0,4944,0,0,1.817586,1.654127,0,1.772398,0,1.049952
0,4947,0,0,1.803506,1.641136,0,1.758354,0,1.050021
0,4950,0,0,1.7896,1.6283,0,1.744542,0,1.05009
0,4953,0,0,1.775877,1.615622,0,1.730917,0,1.050159
0,4956,0,0,1.762322,1.603096,0,1.717363,0,1.050226
0,4959,0,0,1.748911,1.590705,0,1.703951,0,1.050294
0,4962,0,0,1.735634,1.578445,0,1.690691,0,1.05036
